IS_name	itr1_start_pos	itr1_end_pos	itr2_start_pos	itr2_end_pos	description
IS_length_1047-IPR036515_82_196-IPR036515_529_847-IPR036515_523_853-PTHR34322_523_850-IPR002686_547_850-IPR002686_559_847	1	34	1006	1047	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1388-PTHR33498_112_442-IPR002560_94_490-IPR002560_675_912	1	32	1356	1388	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1680-IPR013762_1020_1542	1	41	1642	1680	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2689-IPR013762_894_1440	1	29	2661	2689	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2093-IPR013762_955_1516	1	27	2067	2093	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1165-IPR025246_92_218-IPR036397_659_1124-PTHR10948_92_1118-IPR012337_671_1109	1	43	1140	1165	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_1570-IPR013762_896_1457	1	33	1505	1570	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2099-IPR013762_979_1507	1	41	2059	2099	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2544-IPR013762_908_1451	1	26	2519	2544	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2527-IPR013762_1308_1833	1	46	2490	2527	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1807-IPR002560_595_874-PTHR33498_163_871-IPR029261_235_355-IPR002560_1400_1706-IPR017894_992_1175	1	41	1767	1807	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;IPR017894:HTH domain, IS21 transposase-type;IPR029261:Transposase IS204/IS1001/IS1096/IS1165, zinc-finger;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1428-PTHR33498_178_967-IPR002560_181_976	1	27	1403	1428	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2097-IPR013762_947_1508	1	34	2071	2097	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2424-IPR025668_2145_2256	1	40	2389	2424	IPR025668:Transposase DDE domain
IS_length_1621-IPR013762_662_1208	1	29	1593	1621	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1563-IPR024445_621_1002-IPR024445_528_1017	1	45	1526	1563	IPR024445:ISXO2-like transposase domain
IS_length_2727-IPR013762_1503_2046	1	30	2698	2727	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1824-IPR002559_530_1283-PTHR33258_704_1322-IPR012337_518_1403	1	39	1781	1824	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1142-IPR013762_692_1073	1	40	1103	1142	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2664-IPR013762_1239_1803	1	42	2623	2664	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2579-IPR004291_610_1474-IPR008878_1776_2073-IPR008878_1752_2088	1	34	2553	2579	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2
IS_length_2013-IPR013762_891_1452	1	40	1981	2013	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2718-IPR013762_1473_2022	1	27	2692	2718	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1291-IPR012337_220_994-IPR002559_376_994-PTHR33258_58_994	1	26	1266	1291	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1939-IPR013762_826_1387	1	39	1903	1939	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1468-IPR036397_681_1185-IPR012337_690_1185	1	32	1435	1468	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_1037-IPR002686_136_460-IPR002686_124_466-IPR036515_100_550-IPR036515_106_475-PTHR34322_100_526	1	28	1010	1037	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2899-IPR001207_0_126-IPR001207_2704_2824	1	43	2857	2899	IPR001207:Transposase, mutator type
IS_length_1029-PTHR34322_374_641-IPR036515_374_587-IPR036515_374_671-IPR002686_374_572	1	49	981	1029	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1044-PTHR34322_90_525-IPR036515_96_465-IPR036515_90_543-IPR002686_126_450-IPR002686_114_456	1	32	1013	1044	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2834-IPR013762_1002_1542	1	44	2791	2834	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1615-IPR013762_578_1103	1	33	1582	1615	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1903-PTHR34322_1089_1533-IPR036515_1089_1467-IPR036515_1086_1551-IPR002686_1119_1449-IPR002686_1110_1449	1	26	1878	1903	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2667-IPR008878_447_729-IPR008878_423_741-IPR039552_2423_2546-IPR024463_1100_1286-IPR024474_1352_1481-IPR004291_1526_2405	1	26	2642	2667	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR024474:Transposase IS66, zinc-finger binding domain of;IPR039552:Transposase IS66, C-terminal
IS_length_2366-IPR013762_1085_1628	1	34	2333	2366	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_866-IPR036515_151_628-IPR036515_151_535-IPR002686_175_520-IPR002686_190_517-PTHR34322_151_583	1	32	836	866	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_2534-IPR008201_114_459	1	31	2486	2534	IPR008201:Ribonuclease HepT-like
IS_length_2486-IPR013762_1377_1839	1	42	2456	2486	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2591-IPR008878_525_861-IPR008878_549_846-IPR004291_1508_2369	1	36	2561	2591	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2
IS_length_1262-IPR038717_611_1058-IPR036397_503_1079	1	42	1225	1262	IPR036397:Ribonuclease H superfamily;IPR038717:Tc1-like transposase, DDE domain
IS_length_1350-IPR001207_403_676	1	27	1324	1350	IPR001207:Transposase, mutator type
IS_length_1354-IPR001207_598_718	1	25	1311	1354	IPR001207:Transposase, mutator type
IS_length_1163-IPR036397_584_1055-IPR025246_20_146-PTHR10948_20_1046-IPR012337_599_1037	1	28	1135	1163	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_2837-IPR013762_1352_1886	1	45	2793	2837	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1013-IPR013762_390_948	1	29	987	1013	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1626-IPR013762_568_1099	1	33	1594	1626	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1385-IPR002559_143_605-IPR012337_230_623	1	35	1351	1385	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily
IS_length_2910-IPR002686_73_226-IPR036515_73_229-IPR036515_73_253-PTHR33360_73_235	1	32	2882	2910	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_1618-IPR002559_488_1235-IPR012337_314_1307-PTHR33258_308_1307	1	27	1592	1618	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_2819-PTHR35604_2_317-IPR008490_149_317-PTHR33360:SF2_693_1089-IPR002686_723_1077-IPR002686_723_1077-IPR036515_699_1098-IPR036515_693_1077-PTHR33360_693_1089-IPR008490_2640_2814-PTHR35604_2493_2814	1	38	2776	2819	IPR002686:Transposase IS200-like;IPR008490:Transposase InsH, N-terminal;IPR036515:Transposase IS200-like superfamily;PTHR33360:SF2:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200;PTHR35604:TRANSPOSASE INSH FOR INSERTION SEQUENCE ELEMENT IS5A-RELATED
IS_length_1994-IPR013762_940_1501	1	33	1968	1994	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2015-IPR013762_885_1446	1	45	1976	2015	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1368-IPR013762_538_1084	1	45	1328	1368	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_668-IPR002686_305_638-IPR002686_341_638-IPR036515_296_662-IPR036515_341_644-PTHR36966_350_644	1	36	640	668	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1963-IPR013762_1043_1577	1	28	1936	1963	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2982-IPR013762_1396_1966	1	30	2953	2982	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1996-PTHR46889_309_1122-IPR012337_636_1119-IPR036397_639_1149	1	40	1957	1996	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1534-IPR038721_325_871-IPR012337_304_1330	1	37	1489	1534	IPR012337:Ribonuclease H-like superfamily;IPR038721:Transposase IS701-like, DDE domain
IS_length_1947-IPR013762_780_1305	1	31	1909	1947	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1730-IPR036397_947_1433-PTHR10948_248_380-PTHR10948_524_1433-IPR025246_248_368-IPR012337_965_1424	1	26	1705	1730	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_1601-IPR002560_204_1089-PTHR33498_270_1044	1	38	1564	1601	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1757-IPR025246_307_427-IPR036397_997_1477-IPR012337_1003_1480-PTHR10948_307_457-PTHR10948_610_1477	1	35	1723	1757	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_1998-IPR013762_874_1261	1	36	1963	1998	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2729-IPR024445_547_1015-IPR024445_547_1015	1	30	2700	2729	IPR024445:ISXO2-like transposase domain
IS_length_1657-IPR002559_524_1268-PTHR33258_332_1292-IPR012337_506_1292	1	37	1630	1657	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_1431-IPR013762_667_1330	1	35	1397	1431	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1164-IPR024445_460_919-IPR024445_460_928	1	27	1134	1164	IPR024445:ISXO2-like transposase domain
IS_length_2563-IPR013762_1570_2140	1	33	2531	2563	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2153-IPR013762_923_1466	1	50	2104	2153	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1491-IPR036397_189_558-PTHR46889_204_555-IPR012337_207_543	1	27	1464	1491	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1085-IPR025668_479_941	1	28	1060	1085	IPR025668:Transposase DDE domain
IS_length_1785-IPR008490_260_443-IPR025668_1273_1633	1	29	1757	1785	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain
IS_length_2541-PTHR35004_2_1226-IPR012337_389_881-PTHR35004:SF6_2_1226-IPR036397_383_911-IPR002514_1834_2041	1	37	2505	2541	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:SF6:TRANSPOSASE RV3428C-RELATED;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_1497-IPR013762_618_1212	1	47	1451	1497	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1677-IPR025668_1176_1530-PTHR33408_177_1572-IPR008490_333_558	1	26	1652	1677	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1525-IPR012337_239_1295-IPR038721_254_806	1	39	1484	1525	IPR012337:Ribonuclease H-like superfamily;IPR038721:Transposase IS701-like, DDE domain
IS_length_2706-IPR012337_1794_2091-IPR036397_1743_2157	1	31	2661	2706	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_1679-PTHR33498_731_1616-IPR002560_758_1610	1	50	1645	1679	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_918-IPR036515_28_391-IPR036515_19_475-IPR002686_58_385-IPR002686_43_385-PTHR34322_19_442	1	38	878	918	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_865-IPR036515_94_466-IPR036515_91_550-IPR002686_115_457-IPR002686_130_457-PTHR34322_91_547	1	35	834	865	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1584-IPR001207_462_534-IPR001207_0_912-IPR001207_0_882-PTHR33217:SF7_0_912-IPR001207_914_1175-IPR001207_914_1175-PTHR33217:SF7_914_1175	1	35	1550	1584	IPR001207:Transposase, mutator type;PTHR33217:SF7:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1081
IS_length_2837-IPR017894_1116_1314-IPR012337_1623_1899-PTHR35004_1116_2325	1	42	2796	2837	IPR012337:Ribonuclease H-like superfamily;IPR017894:HTH domain, IS21 transposase-type;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_869-IPR036515_54_549-IPR036515_54_438-IPR002686_78_420-IPR002686_93_417-PTHR34322_63_591	1	33	837	869	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_953-IPR002686_182_524-IPR002686_191_524-IPR036515_164_533-IPR036515_158_632-PTHR34322_158_596	1	35	918	953	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1344-IPR002514_60_318-PTHR46889_470_1157-IPR036397_764_1151-IPR012337_764_1157	1	27	1317	1344	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1710-IPR025246_300_417-PTHR10948_606_1464-PTHR10948_303_429-IPR012337_1071_1461	1	30	1681	1710	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;PTHR10948:TRANSPOSASE
IS_length_1110-IPR013762_458_1025	1	27	1082	1110	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2257-IPR013762_1013_1580	1	38	2220	2257	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1039-IPR013762_385_925	1	27	1010	1039	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2787-PTHR46889_1558_2368-IPR012337_1879_2359-IPR036397_1882_2392	1	28	2759	2787	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1365-IPR001207_172_859-IPR001207_172_859	1	33	1338	1365	IPR001207:Transposase, mutator type
IS_length_898-IPR013762_67_622	1	33	866	898	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1596-IPR002560_292_406-IPR002560_442_787-IPR002560_1198_1546-PTHR33498_442_1555	1	26	1571	1596	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1630-IPR029261_272_404-IPR002560_611_1403-PTHR33498_170_1415	1	41	1590	1630	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;IPR029261:Transposase IS204/IS1001/IS1096/IS1165, zinc-finger;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2073-IPR013762_1485_2046	1	38	2036	2073	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1193-IPR008490_265_448	1	27	1167	1193	IPR008490:Transposase InsH, N-terminal
IS_length_2366-IPR013762_1722_2259	1	25	2341	2366	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1279-IPR013762_569_1097	1	32	1248	1279	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2062-IPR013762_843_1404	1	32	2022	2062	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1042-IPR002686_735_972-IPR002686_660_972-IPR036515_663_1029-IPR036515_681_975-PTHR36966_453_1008	1	39	1004	1042	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_773-PTHR36966_109_649-IPR002686_424_637-IPR002686_331_643-IPR036515_343_691-IPR036515_364_646	1	29	736	773	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1358-IPR013762_686_1250	1	27	1332	1358	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1424-IPR013762_529_1087	1	27	1398	1424	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2392-IPR013762_1423_1957	1	30	2350	2392	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2592-IPR013762_1270_1840	1	32	2561	2592	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2007-IPR013762_914_1475	1	47	1961	2007	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1398-IPR012337_851_1340-PTHR46889_527_1352-IPR036397_860_1355	1	31	1369	1398	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2761-IPR012337_1223_1799-IPR036397_1223_1781	1	27	2714	2761	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_1580-PTHR46889_148_934-IPR036397_460_940-IPR012337_442_922	1	29	1548	1580	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1729-PTHR10948_316_466-PTHR10948_622_1492-IPR025246_319_439-IPR012337_1021_1477	1	34	1695	1729	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;PTHR10948:TRANSPOSASE
IS_length_972-IPR002686_211_547-IPR002686_202_547-IPR036515_178_679-IPR036515_178_562-PTHR34322_178_739	1	40	936	972	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_802-IPR013762_209_794	1	32	771	802	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2064-IPR013762_871_1420	1	48	2034	2064	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1028-IPR002686_282_573-IPR002686_231_573-IPR036515_207_648-IPR036515_207_588-PTHR34322_207_642	1	36	1000	1028	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1755-IPR025668_996_1218	1	29	1710	1755	IPR025668:Transposase DDE domain
IS_length_1426-PTHR33498_175_979-IPR002560_181_979	1	29	1395	1426	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_2124-IPR012337_1461_1848	1	27	2099	2124	IPR012337:Ribonuclease H-like superfamily
IS_length_1425-IPR002560_182_980-PTHR33498_182_980	1	29	1401	1425	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1721-IPR013762_1183_1708	1	43	1679	1721	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1437-IPR013762_733_1312	1	29	1409	1437	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2065-IPR039552_1414_1525-IPR004291_556_1390-IPR008878_1598_1883-IPR008878_1601_1895	1	28	2041	2065	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR039552:Transposase IS66, C-terminal
IS_length_2998-PTHR33055_562_1555-PTHR33055:SF10_562_1555-IPR003346_1222_1468-IPR002525_571_1003-IPR036397_2660_2981-IPR012337_2681_2972-PTHR46889_2699_2975	1	36	2967	2998	IPR002525:Transposase, IS111A/IS1328/IS1533, N-terminal;IPR003346:Transposase, IS116/IS110/IS902;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR33055:SF10:PUTATIVE TRANSPOSASE FOR IS117-RELATED;PTHR33055:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1490-IPR001207_846_918-IPR001207_177_945-IPR001207_168_948-PTHR33217:SF8_972_1344-IPR001207_972_1344-IPR001207_975_1281	1	31	1446	1490	IPR001207:Transposase, mutator type;PTHR33217:SF8:MUTATOR FAMILY TRANSPOSASE
IS_length_2623-IPR039552_465_582-IPR004291_51_444-IPR024463_817_1024-IPR004291_1267_1615-IPR024474_1060_1192-IPR008878_1846_2140-IPR008878_1837_2143	1	49	2593	2623	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR024474:Transposase IS66, zinc-finger binding domain of;IPR039552:Transposase IS66, C-terminal
